case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
101004952255,2023-07-25 14:33:00,,2023-07-25 16:48:25,ONTIME,Closed,Case Closed. Closed date : 2023-07-25 20:48:25.373 Case Noted AC&C states: Made contact via phone with the airline employee and advised him the owners would need to pick their dogs up from the shelter. He stated that was not possible and to cancel the request. MS 107. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1 Harborside Dr  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0101,1 Harborside Dr,2128.0,42.36997092726519,-71.02794118686725,0101000020E61000009AF3D4C9C9C151C0928914355B2F4540,Constituent Call,Case Closed. Closed date : 2023-07-25 20:48:25.373 Case Noted AC&C states: Made contact via phone with the airline employee and advised him the owners would need to pick their dogs up from the shelter. He stated that was not possible and to cancel the request. MS 107.  Animal Generic Request
101004948042,2023-07-23 09:32:00,2023-11-20 08:32:50,2023-07-24 07:20:52,ONTIME,Closed,Case Closed. Closed date : Mon Jul 24 11:20:52 EDT 2023 Resolved No dogs observed in store upon inspection.  Conducted full inspection and emailed management service animal literature and code requirements for animals in food establishments.  ,Pest Infestation - Residential,Inspectional Services,Housing,Pest Infestation - Residential,ISD_Health (INTERNAL),ISD,,https://spot-boston-res.cloudinary.com/image/upload/v1690212045/boston/production/dzhnd8rqakonah2uw4dv.jpg#spot=a34dc78d-0580-4c08-85ea-d1f19b6bf60c,109 Seaport Blvd  Boston  MA  02210,6,05,2,C6,Boston,5,06,0601,109 Seaport Blvd,2210.0,42.35115168720845,-71.04534917777265,0101000020E6100000C7DB3C00E7C251C06D3FDA89F22C4540,Citizens Connect App,Case Closed. Closed date : Mon Jul 24 11:20:52 EDT 2023 Resolved No dogs observed in store upon inspection.  Conducted full inspection and emailed management service animal literature and code requirements for animals in food establishments.   Pest Infestation - Residential
101004961931,2023-07-31 11:56:00,,2023-08-01 08:58:47,ONTIME,Closed,Case Closed. Closed date : 2023-08-01 12:58:47.77 Case Resolved Made contact with the resident in unit one  who does not have any dogs. Made contact with the constituent  who stated she does not know where the dog lives. I advised her to contact animal control if she gains that information. MS 107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,363 Walnut Ave  Roxbury  MA  02119,9,10B,7,E13,Roxbury,11,Ward 11,1105,363 Walnut Ave,2119.0,42.31410957259602,-71.09447062698639,0101000020E6100000B55587CE0BC651C08AD412BE34284540,Constituent Call,Case Closed. Closed date : 2023-08-01 12:58:47.77 Case Resolved Made contact with the resident in unit one  who does not have any dogs. Made contact with the constituent  who stated she does not know where the dog lives. I advised her to contact animal control if she gains that information. MS 107.   Animal Generic Request
101004974170,2023-08-08 05:48:00,,2023-08-08 10:11:30,ONTIME,Closed,Case Closed. Closed date : 2023-08-08 14:11:30.127 Case Resolved The owner’s mother arrived while I was on scene and took custody of the dog. MS 107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,605 Truman Pkwy  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1816,605 Truman Pkwy,2136.0,42.25402357627884,-71.11759908628044,0101000020E61000004B6751BE86C751C0EA4334D883204540,Constituent Call,Case Closed. Closed date : 2023-08-08 14:11:30.127 Case Resolved The owner’s mother arrived while I was on scene and took custody of the dog. MS 107.   Animal Generic Request
101004977173,2023-08-09 12:56:00,,2023-08-10 04:54:32,ONTIME,Closed,Case Closed. Closed date : 2023-08-10 08:54:32.8 Per Animal Control: I patrolled the park. Multiple dog owners leashed their dogs when approached and most left the park. Will continue to patrol. BSG111   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,775 E First St  South Boston  MA  02127,6,05,2,C6,South Boston,5,06,0607,775 E First St,2127.0,42.33758613500855,-71.0318781366498,0101000020E61000009297984A0AC251C0EEB8C005362B4540,Constituent Call,Case Closed. Closed date : 2023-08-10 08:54:32.8 Per Animal Control: I patrolled the park. Multiple dog owners leashed their dogs when approached and most left the park. Will continue to patrol. BSG111    Animal Generic Request
101004981227,2023-08-12 05:55:00,,2023-08-12 07:32:18,ONTIME,Closed,Case Closed. Closed date : 2023-08-12 11:32:18.783 Case Noted AC&C states: I searched the area and was unable to locate the dog. BSG111  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,11 Conrad St  Dorchester  MA  02125,7,03,7,C11,Dorchester,13,Ward 7,0710,11 Conrad St,2125.0,42.318999528593,-71.06240054352448,0101000020E61000002D6CD95EFEC351C0885FFFF9D4284540,Constituent Call,Case Closed. Closed date : 2023-08-12 11:32:18.783 Case Noted AC&C states: I searched the area and was unable to locate the dog. BSG111   Animal Generic Request
101005078135,2023-09-23 07:31:18,,2023-09-24 10:42:24,ONTIME,Closed,Case Closed. Closed date : 2023-09-24 14:42:24.9 The dog was gone on arrival- AC ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Willow Ave & Providence St  Hyde Park  MA  ,12,08,5,E18,Hyde Park,10,18,1814,INTERSECTION Willow Ave & Providence St,,42.2681991660467,-71.12206205039668,0101000020E610000055A258DDCFC751C0167EAB5954224540,Constituent Call,Case Closed. Closed date : 2023-09-24 14:42:24.9 The dog was gone on arrival- AC  Animal Generic Request
101004981929,2023-08-12 15:44:00,,2023-08-15 05:29:04,ONTIME,Closed,Case Closed. Closed date : 2023-08-15 09:29:04.12 Case Noted AC&C states: 8/13/23- spoke with finder   picked up dog transported to city shelter.- (Jones) ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,18 Ashmont St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1709,18 Ashmont St,2124.0,42.28541954090151,-71.06938063491211,0101000020E6100000167B79BB70C451C0D9E7A4A088244540,Constituent Call,Case Closed. Closed date : 2023-08-15 09:29:04.12 Case Noted AC&C states: 8/13/23- spoke with finder   picked up dog transported to city shelter.- (Jones)  Animal Found
101004982522,2023-08-13 09:27:00,2023-12-11 08:27:44,2023-08-14 09:41:49,ONTIME,Closed,Case Closed. Closed date : Mon Aug 14 13:41:49 EDT 2023 Resolved No dogs observed. Provided service animal handouts and variance information for patio pups options.  ,Pest Infestation - Residential,Inspectional Services,Housing,Pest Infestation - Residential,ISD_Health (INTERNAL),ISD,,https://spot-boston-res.cloudinary.com/image/upload/v1692034901/boston/production/nvmvfexyjzspegivlxbn.jpg#spot=792e60fa-69fb-4fa8-8bee-820947d8b07e,190-210 Pier 4 Blvd  Boston  MA  02210,6,05,2,C6,Boston,5,06,0601,190-210 Pier 4 Blvd,2210.0,42.351854803835806,-71.04268904573304,0101000020E610000089D4D56ABBC251C028B50594092D4540,Citizens Connect App,Case Closed. Closed date : Mon Aug 14 13:41:49 EDT 2023 Resolved No dogs observed. Provided service animal handouts and variance information for patio pups options.   Pest Infestation - Residential
101004988869,2023-08-16 15:08:04,,2023-08-18 12:44:01,ONTIME,Closed,Case Closed. Closed date : 2023-08-18 16:44:01.353 Case Resolved I searched the area and was unable to locate the dog. BSG111 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Browning Ave  Dorchester  MA  02124,8,03,4,B3,Greater Mattapan,8,Ward 14,1407,15 Browning Ave,2124.0,42.29442955621887,-71.08117064075898,0101000020E610000022DD57E631C551C0C97721DEAF254540,Constituent Call,Case Closed. Closed date : 2023-08-18 16:44:01.353 Case Resolved I searched the area and was unable to locate the dog. BSG111  Animal Generic Request
101005086268,2023-09-28 15:23:00,,2023-09-29 05:34:29,ONTIME,Closed,Case Closed. Closed date : 2023-09-29 09:34:29.823 Case Resolved AC&C states: I called dog owner to let them know that their dog is at the shelter. Munroe  ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,222 Neponset Valley Pkwy  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1820,222 Neponset Valley Pkwy,2136.0,42.23687969663746,-71.12998086192331,0101000020E610000042C43F9B51C851C07812EB12521E4540,Constituent Call,Case Closed. Closed date : 2023-09-29 09:34:29.823 Case Resolved AC&C states: I called dog owner to let them know that their dog is at the shelter. Munroe   Animal Lost
101005090831,2023-10-02 09:10:00,,2023-10-02 11:34:33,ONTIME,Closed,"Case Closed. Closed date : 2023-10-02 15:34:33.93 Case Resolved Animal Control sates: ""The dog was gone on arrival. As I was departing  I was approached by the owners son  who stated the dog died. I informed him how to dispose of the dog. "" ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Dearborn St & Mount Pleasant Ave  Roxbury  MA  ,7,10B,9,B2,Roxbury,13,8,0804,INTERSECTION Dearborn St & Mount Pleasant Ave,,42.32855741259287,-71.07927649579148,0101000020E61000000431B9DD12C551C0EDF8562B0E2A4540,Constituent Call,"Case Closed. Closed date : 2023-10-02 15:34:33.93 Case Resolved Animal Control sates: ""The dog was gone on arrival. As I was departing  I was approached by the owners son  who stated the dog died. I informed him how to dispose of the dog. ""  Animal Generic Request"
101005010168,2023-08-23 11:31:00,,2023-08-23 12:26:50,ONTIME,Closed,Case Closed. Closed date : 2023-08-23 16:26:50.073 Case Resolved I was unable to locate the dog. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,27 Monsignor Patrick J Lydon Way  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,16,1606,27 Monsignor Patrick J Lydon Way,2124.0,42.28826953073203,-71.06221061190485,0101000020E61000001CE63742FBC351C0B3761704E6244540,Constituent Call,Case Closed. Closed date : 2023-08-23 16:26:50.073 Case Resolved I was unable to locate the dog. Munroe   Animal Generic Request
101005093602,2023-10-03 16:11:00,,2023-10-04 05:40:04,ONTIME,Closed,Case Closed. Closed date : 2023-10-04 09:40:04.497 Case Resolved AC&C states: Owner stated they are on their way to pick up their dog now -BM ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,15 Sheridan St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,15 Sheridan St,2130.0,42.32150959076564,-71.10883064275781,0101000020E6100000A3DCCC14F7C651C02AD8EC3927294540,Constituent Call,Case Closed. Closed date : 2023-10-04 09:40:04.497 Case Resolved AC&C states: Owner stated they are on their way to pick up their dog now -BM  Animal Lost
101005013739,2023-08-25 18:23:00,,2023-08-26 05:49:24,ONTIME,Closed,Case Closed. Closed date : 2023-08-26 09:49:24.673 Case Resolved AC&C states: Responded to location .BPD had returned dog to owner. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,156 Talbot Ave  Dorchester  MA  02124,8,03,4,B3,Greater Mattapan,8,Ward 14,1402,156 Talbot Ave,2124.0,42.292749555605255,-71.0800206419696,0101000020E6100000EB10E60E1FC551C01E9F43D178254540,Constituent Call,Case Closed. Closed date : 2023-08-26 09:49:24.673 Case Resolved AC&C states: Responded to location .BPD had returned dog to owner. Munroe   Animal Generic Request
101005015000,2023-08-26 12:21:00,,2023-08-27 05:38:41,ONTIME,Closed,Case Closed. Closed date : 2023-08-27 09:38:41.043 Case Resolved Dog and owner were gone on arrival. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,230 Shawmut Ave  Roxbury  MA  02118,4,1C,2,D4,Roxbury,4,03,0307,230 Shawmut Ave,2118.0,42.34348844339991,-71.0668725319967,0101000020E61000004C7BBAA347C451C0717AE76DF72B4540,Constituent Call,Case Closed. Closed date : 2023-08-27 09:38:41.043 Case Resolved Dog and owner were gone on arrival. Munroe   Animal Generic Request
101005023710,2023-08-30 11:55:00,,2023-08-31 07:30:37,ONTIME,Closed,Case Closed. Closed date : 2023-08-31 11:30:37.62 Case Resolved An ACO went by the address on 8/30/23 in the morning and cited the dog owner ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,143 Harrishof St  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 12,1208,143 Harrishof St,2121.0,42.31760956714439,-71.09089061111779,0101000020E6100000EB90DA26D1C551C014E4276EA7284540,Constituent Call,Case Closed. Closed date : 2023-08-31 11:30:37.62 Case Resolved An ACO went by the address on 8/30/23 in the morning and cited the dog owner  Animal Noise Disturbances
101005132312,2023-10-20 07:16:59,,2023-10-20 07:33:23,ONTIME,Closed,"Case Closed. Closed date : 2023-10-20 11:33:23.977 Case Resolved Animal Control states: ""Spoke to owner  his dog didn't receive any bite wounds and stated he isnt going to vet. officers will patrol "" ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,300 Gardner St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,20,2017,300 Gardner St,2132.0,42.282168034186526,-71.1810299690684,0101000020E6100000A92FB9FE95CB51C0646707151E244540,Constituent Call,"Case Closed. Closed date : 2023-10-20 11:33:23.977 Case Resolved Animal Control states: ""Spoke to owner  his dog didn't receive any bite wounds and stated he isnt going to vet. officers will patrol ""  Animal Generic Request"
101005136729,2023-10-22 20:46:00,,2023-10-23 05:38:20,ONTIME,Closed,Case Closed. Closed date : 2023-10-23 09:38:20.243 AC:Removed the dog and transported to the shelter ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Edgewood St & Blue Hill Ave  Roxbury  MA  ,7,10B,9,B2,Roxbury,13,13,1301,INTERSECTION Edgewood St & Blue Hill Ave,,42.31730324583037,-71.07799706837628,0101000020E61000000A776AE7FDC451C0C7E08B649D284540,Constituent Call,Case Closed. Closed date : 2023-10-23 09:38:20.243 AC:Removed the dog and transported to the shelter  Animal Generic Request
101005031358,2023-09-02 11:47:00,,2023-09-02 17:58:32,ONTIME,Closed,Case Closed. Closed date : 2023-09-02 21:58:32.017 Case Resolved AC&C states: I picked up the dog transporting it to shelter. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2023-09-02 21:58:32.017 Case Resolved AC&C states: I picked up the dog transporting it to shelter. Munroe   Animal Generic Request
101005146052,2023-10-29 02:03:00,,2023-10-30 05:44:04,ONTIME,Closed,Case Closed. Closed date : 2023-10-30 09:44:04.527 Case Resolved Closed per Animal Control. Spoke to the keeper of the dog Melissa and after discussing the options she and her friend took the dog back to the owner Andrea. BPD Officer Mariam and I both felt comfortable with Melissa walking away with the dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of N Beacon St & Soldiers Field Rd  Brighton  MA  ,11,04,8,D14,Allston / Brighton,15,22,2212,INTERSECTION N Beacon St & Soldiers Field Rd,,42.35876098874291,-71.15825675966963,0101000020E6100000BAC9F5E020CA51C09FDD4CE1EB2D4540,Constituent Call,Case Closed. Closed date : 2023-10-30 09:44:04.527 Case Resolved Closed per Animal Control. Spoke to the keeper of the dog Melissa and after discussing the options she and her friend took the dog back to the owner Andrea. BPD Officer Mariam and I both felt comfortable with Melissa walking away with the dog.  Animal Generic Request
101005032780,2023-09-03 16:39:00,,2023-09-04 07:27:35,ONTIME,Closed,Case Closed. Closed date : 2023-09-04 11:27:35.703 Case Resolved Spoke with caller she stated she but the dog back outside and no longer has the dog  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,55 Lithgow St  Dorchester  MA  02124,8,07,3,C11,Dorchester,8,Ward 16,1603,55 Lithgow St,2124.0,42.29024953948799,-71.06831062095424,0101000020E6100000F2BD82335FC451C0D6E39BE526254540,Constituent Call,Case Closed. Closed date : 2023-09-04 11:27:35.703 Case Resolved Spoke with caller she stated she but the dog back outside and no longer has the dog   Animal Found
101005034239,2023-09-04 18:55:00,,2023-09-05 09:24:20,ONTIME,Closed,Case Closed. Closed date : 2023-09-05 13:24:20.557 Case Resolved I searched the area and was unable to locate the dog. BSG111   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Royce Rd  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2105,8 Royce Rd,2134.0,42.3492996165421,-71.13138063144241,0101000020E6100000DFD74E8A68C851C0DEC68ED9B52C4540,Constituent Call,Case Closed. Closed date : 2023-09-05 13:24:20.557 Case Resolved I searched the area and was unable to locate the dog. BSG111    Animal Generic Request
101005153394,2023-11-03 12:01:33,,2023-11-06 04:27:42,ONTIME,Closed,"Case Closed. Closed date : 2023-11-06 09:27:42.243 Case Resolved Animal Control states: ""Made contact via phone with the constituent  who stated the incident (not a bite) occurred one week ago  but wanted to report that she saw the dog again today.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,300 Gardner St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,20,2017,300 Gardner St,2132.0,42.282168034186526,-71.1810299690684,0101000020E6100000A92FB9FE95CB51C0646707151E244540,Constituent Call,"Case Closed. Closed date : 2023-11-06 09:27:42.243 Case Resolved Animal Control states: ""Made contact via phone with the constituent  who stated the incident (not a bite) occurred one week ago  but wanted to report that she saw the dog again today.""   Animal Generic Request"
101005153576,2023-11-03 14:11:32,,2023-11-06 04:26:04,ONTIME,Closed,"Case Closed. Closed date : 2023-11-06 09:26:04.64 Case Resolved Animal Control states: ""Responded to the address. I was unable to make contact with the dog owner. I left a notice regarding the complaint.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,359-361 Adams St  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,16,1601,359-361 Adams St,2122.0,42.29712738412751,-71.05684622358467,0101000020E6100000A0CC575EA3C351C06FC9264508264540,Constituent Call,"Case Closed. Closed date : 2023-11-06 09:26:04.64 Case Resolved Animal Control states: ""Responded to the address. I was unable to make contact with the dog owner. I left a notice regarding the complaint.""   Animal Generic Request"
101005152132,2023-11-02 15:55:54,,2023-11-03 05:12:24,ONTIME,Closed,"Case Closed. Closed date : 2023-11-03 09:12:24.187 Case Resolved Animal Control states: ""The owner surrendered the dog. I transported the dog to the shelter for 10 day quarantine.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,70 Brown Ave  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,Ward 19,1910,70 Brown Ave,2131.0,42.28203961610735,-71.12244076189862,0101000020E61000005203C711D6C751C0C1ADC7DF19244540,Constituent Call,"Case Closed. Closed date : 2023-11-03 09:12:24.187 Case Resolved Animal Control states: ""The owner surrendered the dog. I transported the dog to the shelter for 10 day quarantine.""   Animal Generic Request"
101005038722,2023-09-06 13:56:23,,2023-10-19 06:58:57,ONTIME,Closed,Case Closed. Closed date : 2023-10-19 10:58:57.887 Case Resolved Closed per Animal Control. AF Responded to the above location. I spoke to the second floor resident. He said he doesn’t have a dog.  I left a notice  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,43 Pearl St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,43 Pearl St,2125.0,42.31527952443135,-71.05903054459532,0101000020E610000020A00C28C7C351C0FA4357145B284540,Constituent Call,Case Closed. Closed date : 2023-10-19 10:58:57.887 Case Resolved Closed per Animal Control. AF Responded to the above location. I spoke to the second floor resident. He said he doesn’t have a dog.  I left a notice   Animal Generic Request
101005159014,2023-11-08 04:17:44,,2023-11-09 04:11:25,ONTIME,Closed,"Case Closed. Closed date : 2023-11-09 09:11:25.697 Case Resolved Animal Control states: ""I patrolled the Boston Common. Many dog owners leashed their dogs when asked. I explained that they cannot let the dogs off leash until they enter the designated areas. We will continue to patrol.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,139 Tremont St  Boston  MA  02108,3,1C,8,A1,Boston,14,05,0503,139 Tremont St,2108.0,42.3554263570397,-71.06382714908753,0101000020E6100000627B77BE15C451C09BCF619C7E2D4540,Constituent Call,"Case Closed. Closed date : 2023-11-09 09:11:25.697 Case Resolved Animal Control states: ""I patrolled the Boston Common. Many dog owners leashed their dogs when asked. I explained that they cannot let the dogs off leash until they enter the designated areas. We will continue to patrol.""   Animal Generic Request"
101005044503,2023-09-09 11:06:00,,2023-09-09 11:53:44,ONTIME,Closed,Case Closed. Closed date : 2023-09-09 15:53:44.05 Case Resolved AC&C states: AF The BPD Returned the dogs to the owner before I arrived  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,13 Chamblet St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1304,13 Chamblet St,2125.0,42.31603954268133,-71.07244057328738,0101000020E61000000F4BC9DDA2C451C09107D6FB73284540,Constituent Call,Case Closed. Closed date : 2023-09-09 15:53:44.05 Case Resolved AC&C states: AF The BPD Returned the dogs to the owner before I arrived   Animal Generic Request
101005161084,2023-11-09 13:18:00,,2023-11-10 04:12:57,ONTIME,Closed,"Case Closed. Closed date : 2023-11-10 09:12:57.377 Case Resolved Animal Control states: ""Picked up the dog and transporting to the shelter.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,18 Oakley St  Dorchester  MA  02122,7,03,4,C11,Dorchester,8,Ward 15,1505,18 Oakley St,2122.0,42.30166954114594,-71.0706906008102,0101000020E610000052A7DE3186C451C0E8B5861B9D264540,Constituent Call,"Case Closed. Closed date : 2023-11-10 09:12:57.377 Case Resolved Animal Control states: ""Picked up the dog and transporting to the shelter.""   Animal Generic Request"
101005161534,2023-11-10 04:04:00,,2023-11-10 11:52:31,ONTIME,Closed,Case Closed. Closed date : 2023-11-10 16:52:31.93 Case Resolved AC&C states: AF/109 i picked up the dog & transported it to the shelter ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,38 Tileston St  Mattapan  MA  02126,8,08,5,E18,Hyde Park,9,Ward 18,1805,38 Tileston St,2126.0,42.26522959529364,-71.10628076279052,0101000020E61000004518D44DCDC651C0D7DB1A0BF3214540,Constituent Call,Case Closed. Closed date : 2023-11-10 16:52:31.93 Case Resolved AC&C states: AF/109 i picked up the dog & transported it to the shelter  Animal Found
101005160906,2023-11-09 10:50:47,,2023-11-10 04:11:14,ONTIME,Closed,"Case Closed. Closed date : 2023-11-10 09:11:14.287 Case Noted Animal Control states: ""I patrolled the neighborhood but was unable to locate the dog. ""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,125 Margaretta Dr  Hyde Park  MA  02136,12,08,5,E5,West Roxbury,10,Ward 18,1823,125 Margaretta Dr,2136.0,42.25605965489153,-71.14685087525974,0101000020E61000004BA8360166C951C0C6CA1190C6204540,Constituent Call,"Case Closed. Closed date : 2023-11-10 09:11:14.287 Case Noted Animal Control states: ""I patrolled the neighborhood but was unable to locate the dog. ""   Animal Generic Request"
101005165076,2023-11-13 11:57:46,,2023-11-13 12:29:54,ONTIME,Closed,Case Closed. Closed date : 2023-11-13 17:29:54.0 Case Resolved Picked up the dog and transported to the shelter. MS107.  ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,4404 Washington St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 18,1810,4404 Washington St,2131.0,42.28139963097278,-71.1333007877798,0101000020E6100000E602070088C851C0391132E704244540,Constituent Call,Case Closed. Closed date : 2023-11-13 17:29:54.0 Case Resolved Picked up the dog and transported to the shelter. MS107.   Animal Lost
101005166528,2023-11-14 11:34:00,,2023-11-14 12:36:42,ONTIME,Closed,Case Closed. Closed date : 2023-11-14 17:36:42.41 Case Resolved The dog had inside/outside access  and appeared to be in good condition. Made contact with the owner and issued a citation for licensing. MS 107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,48 Stonehurst St  Dorchester  MA  02122,7,03,4,C11,Dorchester,8,Ward 15,1502,48 Stonehurst St,2122.0,42.30542953590979,-71.06686058421144,0101000020E610000018A59D7147C451C085FBA55018274540,Constituent Call,Case Closed. Closed date : 2023-11-14 17:36:42.41 Case Resolved The dog had inside/outside access  and appeared to be in good condition. Made contact with the owner and issued a citation for licensing. MS 107.   Animal Generic Request
101005166739,2023-11-14 14:04:00,,2023-11-15 04:43:50,ONTIME,Closed,Case Closed. Closed date : 2023-11-15 09:43:50.203 Made contact via phone with the owner  who stated they will pick up their dog from the shelter tomorrow morning.-AC ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,30 Bicknell St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1407,30 Bicknell St,2121.0,42.29737955869019,-71.08301063858687,0101000020E6100000D87CDA0B50C551C061898B8810264540,Constituent Call,Case Closed. Closed date : 2023-11-15 09:43:50.203 Made contact via phone with the owner  who stated they will pick up their dog from the shelter tomorrow morning.-AC  Animal Lost
101005051678,2023-09-13 12:02:00,,2023-09-13 12:57:01,ONTIME,Closed,Case Closed. Closed date : 2023-09-13 16:57:01.693 Case Resolved Patrolled the park all dogs were leashed. Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,775 E First St  South Boston  MA  02127,6,05,2,C6,South Boston,5,06,0607,775 E First St,2127.0,42.33758613500855,-71.0318781366498,0101000020E61000009297984A0AC251C0EEB8C005362B4540,Constituent Call,Case Closed. Closed date : 2023-09-13 16:57:01.693 Case Resolved Patrolled the park all dogs were leashed. Munroe    Animal Generic Request
101005169554,2023-11-16 12:42:24,,2023-11-17 04:22:49,ONTIME,Closed,Case Closed. Closed date : 2023-11-17 09:22:49.07 Case Resolved Owner was found and dog was returned ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,16 Tilesboro St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1605,16 Tilesboro St,2122.0,42.29446951476015,-71.0511505732358,0101000020E61000000BCE0D0D46C351C02CC8532DB1254540,Constituent Call,Case Closed. Closed date : 2023-11-17 09:22:49.07 Case Resolved Owner was found and dog was returned  Animal Found
