_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
206596,101003491394,2020-10-23 13:26:00,,2020-10-24 08:18:56,ONTIME,Closed,Case Closed. Closed date : 2020-10-24 12:18:56.177 Case Resolved Dog was returned to owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,15 Metcalf Ct  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,11,1110,15 Metcalf Ct,2130.0,42.305985602934406,-71.11593969351422,0101000020E6100000EBFC518E6BC751C037D346892A274540,Constituent Call,Case Closed. Closed date : 2020-10-24 12:18:56.177 Case Resolved Dog was returned to owner.  Animal Lost
206659,101003491477,2020-10-23 16:14:00,,2020-10-24 08:32:29,ONTIME,Closed,Case Closed. Closed date : 2020-10-24 12:32:29.977 Case Noted Animal Control Officer was unable to locate dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,380 Massachusetts Ave  Boston  MA  02115,4,1C,7,D4,Boston,14,04,0405,380 Massachusetts Ave,2115.0,42.34181087797127,-71.08317663135801,0101000020E610000058DE13C452C551C0DE267775C02B4540,Constituent Call,Case Closed. Closed date : 2020-10-24 12:32:29.977 Case Noted Animal Control Officer was unable to locate dog.  Animal Generic Request
206858,101003491740,2020-10-24 05:44:00,,2020-10-28 07:44:28,ONTIME,Closed,Case Closed. Closed date : 2020-10-28 11:44:28.92 Case Resolved No dog heard barking at this time. Posted notice regarding barking and licensing. MS107 ac stern ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,43 Orleans St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0103,43 Orleans St,2128.0,42.3678334932779,-71.03799838000604,0101000020E610000053DBC1906EC251C04200FC2A152F4540,Constituent Call,Case Closed. Closed date : 2020-10-28 11:44:28.92 Case Resolved No dog heard barking at this time. Posted notice regarding barking and licensing. MS107 ac stern  Animal Noise Disturbances
206958,101003491866,2020-10-24 07:27:00,,2020-10-24 08:41:06,ONTIME,Closed,Case Closed. Closed date : 2020-10-24 12:41:06.783 Case Noted Animal Control Officer was unable to locate dog. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,342 Cummins Hwy  Roslindale  MA  02131,12,02,4,E18,Roslindale,10,Ward 18,1807,342 Cummins Hwy,2131.0,42.27879960721806,-71.11601075461314,0101000020E61000000E435FB86CC751C0D2919DB4AF234540,Constituent Call,Case Closed. Closed date : 2020-10-24 12:41:06.783 Case Noted Animal Control Officer was unable to locate dog.  Animal Lost
207143,101003492117,2020-10-24 12:13:00,,2020-10-25 04:07:47,ONTIME,Closed,Case Closed. Closed date : 2020-10-25 08:07:47.217 Case Noted Animal Control Officer was unable to locate dog. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Leo M Birmingham Pkwy & Lincoln St  Brighton  MA  ,11,04,8,D14,Allston / Brighton,15,22,2212,INTERSECTION Leo M Birmingham Pkwy & Lincoln St,,42.3588662223458,-71.14748755019643,0101000020E61000004B2A9F6F70C951C0A14E1054EF2D4540,Constituent Call,Case Closed. Closed date : 2020-10-25 08:07:47.217 Case Noted Animal Control Officer was unable to locate dog.  Animal Found
207187,101003492183,2020-10-24 14:08:00,,2020-10-25 04:11:58,ONTIME,Closed,Case Closed. Closed date : 2020-10-25 08:11:58.373 Case Noted Animal Control Officer was unable to locate dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Woodmere St & Morton St  Dorchester  MA  ,8,07,4,B3,Dorchester,7,17,1712,INTERSECTION Woodmere St & Morton St,,42.278482756260615,-71.07966316461851,0101000020E6100000DFAE873319C551C0D451AD52A5234540,Constituent Call,Case Closed. Closed date : 2020-10-25 08:11:58.373 Case Noted Animal Control Officer was unable to locate dog.  Animal Generic Request
207686,101003492881,2020-10-25 15:28:00,,2020-10-26 07:38:26,ONTIME,Closed,Case Closed. Closed date : 2020-10-26 11:38:26.53 Case Resolved Went to location. Dog was not confined it was on a porch. Was able to get away. Was helping caller look for it but was told to Back off by owner . He stated dog was from and organization who was almost there to get the dog for him . Dog was just adopted by owner aco jenner ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,46 Victory Rd  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,Ward 16,1602,46 Victory Rd,2122.0,42.29616951812235,-71.05358057452096,0101000020E61000002ED137DD6DC351C02B34FDE1E8254540,Constituent Call,Case Closed. Closed date : 2020-10-26 11:38:26.53 Case Resolved Went to location. Dog was not confined it was on a porch. Was able to get away. Was helping caller look for it but was told to Back off by owner . He stated dog was from and organization who was almost there to get the dog for him . Dog was just adopted by owner aco jenner  Animal Generic Request
207692,101003492888,2020-10-25 15:50:00,,2020-10-26 07:35:12,ONTIME,Closed,Case Closed. Closed date : 2020-10-26 11:35:12.15 Case Resolved Went to location. Dog was not confined it was on a porch. Was able to get away. Was helping caller look for it but was told to Back off by owner . He stated dog was from and organization who was almost there to get the dog for him . Dog was just adopted by owner today .  aco jenner ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,8 Florida St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1604,8 Florida St,2124.0,42.292129527246175,-71.06001059855329,0101000020E6100000C98CB136D7C351C0F0DB168064254540,Constituent Call,Case Closed. Closed date : 2020-10-26 11:35:12.15 Case Resolved Went to location. Dog was not confined it was on a porch. Was able to get away. Was helping caller look for it but was told to Back off by owner . He stated dog was from and organization who was almost there to get the dog for him . Dog was just adopted by owner today .  aco jenner  Animal Lost
207926,101003493157,2020-10-26 05:34:00,,2020-10-26 08:01:26,ONTIME,Closed,Case Closed. Closed date : 2020-10-26 12:01:26.4 Case Resolved No dogs barking while on-scene. Minors at residence  posted notice for owners. MS107 aco stern ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,24 Countryside Dr  Mattapan  MA  02126,8,07,3,B3,Dorchester,7,Ward 17,1714,24 Countryside Dr,2126.0,42.27607955324339,-71.07738067387535,0101000020E6100000C6E811CEF3C451C02823269356234540,Constituent Call,Case Closed. Closed date : 2020-10-26 12:01:26.4 Case Resolved No dogs barking while on-scene. Minors at residence  posted notice for owners. MS107 aco stern  Animal Noise Disturbances
208214,101003493499,2020-10-26 11:25:00,,2020-10-26 13:46:03,ONTIME,Closed,Case Closed. Closed date : 2020-10-26 17:46:03.303 Case Resolved  I met with BPD and the dogs owner. The dog was secured in its  apartment  and the bite victim was on route to the hospital. MS107   aco stern ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,11 Santuit St  Dorchester  MA  02124,8,07,3,C11,Dorchester,8,Ward 16,1603,11 Santuit St,2124.0,42.29049953337319,-71.06404061088718,0101000020E61000001558CA3D19C451C0A9ABB5162F254540,Constituent Call,Case Closed. Closed date : 2020-10-26 17:46:03.303 Case Resolved  I met with BPD and the dogs owner. The dog was secured in its  apartment  and the bite victim was on route to the hospital. MS107   aco stern  Animal Generic Request
208381,101003493715,2020-10-26 14:56:00,,2020-10-27 07:40:29,ONTIME,Closed,Case Closed. Closed date : 2020-10-27 11:40:29.777 Case Resolved Caller never had hold of the animal just had his eyes on him. Dog ran from him before my arrival . Looked around the area was not able to find it   aco jenner ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Archer Ter & Washington St  Roxbury  MA  ,9,10B,9,B2,Roxbury,13,9,0905,INTERSECTION Archer Ter & Washington St,,42.32825190135589,-71.08658459652369,0101000020E6100000069A1E9A8AC551C031968628042A4540,Constituent Call,Case Closed. Closed date : 2020-10-27 11:40:29.777 Case Resolved Caller never had hold of the animal just had his eyes on him. Dog ran from him before my arrival . Looked around the area was not able to find it   aco jenner  Animal Found
208856,101003494342,2020-10-27 08:17:00,,2020-10-27 09:59:29,ONTIME,Closed,Case Closed. Closed date : 2020-10-27 13:59:29.783 Case Resolved Animal Care and Control has received numerous complaints about this address. The dog owner has been spoken to on numerous occasions and at this point is willing to participate in a nuisance hearing (MGL c 140 sec 157). The dog owner states that the concerns are unfounded and the responding animal control officers have not found the dogs to be barking to create a nuisance- neither has the CSO for this district. We have spoken to at least one neighbor about this concern  as recently as last week  and that person did not identify the address as a source of nuisance barking.   A  resident called earlier today expressing concern that nothing has been done to address the situation. The 311 call taker conferenced me in and advised the resident that I was on the line. The resident was advised that he could remain anonymous by myself and by the 311 staff member  but he refused to speak with me. I tried to explain that we needed more information  but it appeared that the call was disconnected.   The dog owner has expressed that he feels that he is being harassed by the multiple interactions from the Division.  A Tracinzki ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,17 Gleason St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,17 Gleason St,2121.0,42.29712955670513,-71.08141063553455,0101000020E6100000B84AF4D435C551C09C5C605708264540,Constituent Call,Case Closed. Closed date : 2020-10-27 13:59:29.783 Case Resolved Animal Care and Control has received numerous complaints about this address. The dog owner has been spoken to on numerous occasions and at this point is willing to participate in a nuisance hearing (MGL c 140 sec 157). The dog owner states that the concerns are unfounded and the responding animal control officers have not found the dogs to be barking to create a nuisance- neither has the CSO for this district. We have spoken to at least one neighbor about this concern  as recently as last week  and that person did not identify the address as a source of nuisance barking.   A  resident called earlier today expressing concern that nothing has been done to address the situation. The 311 call taker conferenced me in and advised the resident that I was on the line. The resident was advised that he could remain anonymous by myself and by the 311 staff member  but he refused to speak with me. I tried to explain that we needed more information  but it appeared that the call was disconnected.   The dog owner has expressed that he feels that he is being harassed by the multiple interactions from the Division.  A Tracinzki  Animal Noise Disturbances
209303,101003494909,2020-10-28 03:17:00,,2020-10-28 07:29:06,ONTIME,Closed,Case Closed. Closed date : 2020-10-28 11:29:06.96 Case Resolved AF. Responded to the above location. I picked up the 2 dogs & transported them to the Shelter. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,598 E Second St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,0605,598 E Second St,2127.0,42.33758816308347,-71.03915982609067,0101000020E61000001818379881C251C0E8FAC316362B4540,Constituent Call,Case Closed. Closed date : 2020-10-28 11:29:06.96 Case Resolved AF. Responded to the above location. I picked up the 2 dogs & transported them to the Shelter.  Animal Generic Request
209515,101003495175,2020-10-28 07:02:00,,2020-10-28 08:12:33,ONTIME,Closed,Case Closed. Closed date : 2020-10-28 12:12:33.23 Case Resolved DG--dog taken toshelter ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,71 Pierce Ave  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1609,71 Pierce Ave,2122.0,42.28749951568338,-71.05135058928956,0101000020E61000004168FB5349C351C0ECBCBCC8CC244540,Constituent Call,Case Closed. Closed date : 2020-10-28 12:12:33.23 Case Resolved DG--dog taken toshelter  Animal Found
210380,101003496239,2020-10-29 14:24:00,,2020-10-29 17:41:41,ONTIME,Closed,Case Closed. Closed date : 2020-10-29 21:41:41.85 Case Resolved Officer Munroe states  dog was transported to the animal shelter. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,10 Whittemore Ter  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1501,10 Whittemore Ter,2125.0,42.31368953373134,-71.06598056388498,0101000020E6100000B0038B0639C451C09F3C88FA26284540,Constituent Call,Case Closed. Closed date : 2020-10-29 21:41:41.85 Case Resolved Officer Munroe states  dog was transported to the animal shelter.  Animal Generic Request
213137,101003500016,2020-11-02 10:37:00,,2020-11-04 02:31:10,ONTIME,Closed,Case Closed. Closed date : 2020-11-04 07:31:10.767 Case Resolved Arrived at station to pick  up dog  police officer stated owner picked it up 5 minutes before my arrival. No call to cancel ( Jones #113) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,20 Vine St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,02,0202,20 Vine St,2129.0,42.37646258052009,-71.0559813311847,0101000020E6100000FDA7B83295C351C033C003ED2F304540,Constituent Call,Case Closed. Closed date : 2020-11-04 07:31:10.767 Case Resolved Arrived at station to pick  up dog  police officer stated owner picked it up 5 minutes before my arrival. No call to cancel ( Jones #113)  Animal Generic Request
213610,101003500614,2020-11-03 04:49:00,,2020-11-04 02:36:26,ONTIME,Closed,Case Closed. Closed date : 2020-11-04 07:36:26.563 Case Resolved Dog was signed over to Boston Animal Care and Control ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,3 Parkman St  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,Ward 16,1601,3 Parkman St,2122.0,42.29609952858745,-71.060890591773,0101000020E61000002513A7A1E5C351C072D2DF96E6254540,Constituent Call,Case Closed. Closed date : 2020-11-04 07:36:26.563 Case Resolved Dog was signed over to Boston Animal Care and Control  Animal Generic Request
215143,101003502500,2020-11-05 05:07:00,,2020-11-05 08:42:05,ONTIME,Closed,Case Closed. Closed date : 2020-11-05 13:42:05.093 Case Resolved ACO spoke with constituent. Was unable to locate dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,60 Lorna Rd  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1801,60 Lorna Rd,2126.0,42.278339561587856,-71.08345068213136,0101000020E610000051A5874157C551C0F61979A1A0234540,Constituent Call,Case Closed. Closed date : 2020-11-05 13:42:05.093 Case Resolved ACO spoke with constituent. Was unable to locate dog.  Animal Generic Request
215496,101003502920,2020-11-05 10:47:11,,2020-11-05 11:14:15,ONTIME,Closed,Case Closed. Closed date : 2020-11-05 16:14:15.143 Case Resolved Spoke with BPD. The owner was located and the dog is being transported to Angell. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of W Newton St & Saint Botolph St  Boston  MA  ,4,1C,2,D4,Back Bay,14,4,0405,INTERSECTION W Newton St & Saint Botolph St,,42.34479833077829,-71.08091741391831,0101000020E6100000309D3BC02DC551C03E34095A222C4540,Constituent Call,Case Closed. Closed date : 2020-11-05 16:14:15.143 Case Resolved Spoke with BPD. The owner was located and the dog is being transported to Angell.  Animal Generic Request
215538,101003502978,2020-11-05 11:47:00,,2020-11-05 13:43:38,ONTIME,Closed,Case Closed. Closed date : 2020-11-05 18:43:38.59 Case Resolved Officer Munroe states  dog was transported to the animal shelter. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,173-175 Milton Ave  Dorchester  MA  02124,8,07,3,B3,Dorchester,7,Ward 17,1712,173-175 Milton Ave,2124.0,42.27878754974875,-71.07521266282015,0101000020E6100000B0C3C548D0C451C0F759784FAF234540,Constituent Call,Case Closed. Closed date : 2020-11-05 18:43:38.59 Case Resolved Officer Munroe states  dog was transported to the animal shelter.  Animal Found
215573,101003503024,2020-11-05 12:28:00,,2020-11-05 13:45:02,ONTIME,Closed,Case Closed. Closed date : 2020-11-05 18:45:02.07 Case Resolved Officer Munroe reports  dog was transported to the animal shelter. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,173 Milton Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,7,Ward 17,1712,173 Milton Ave,2124.0,42.278789549852135,-71.07521066254779,0101000020E610000002FD6140D0C451C06E8A3F60AF234540,Constituent Call,Case Closed. Closed date : 2020-11-05 18:45:02.07 Case Resolved Officer Munroe reports  dog was transported to the animal shelter.  Animal Found
215826,101003503339,2020-11-06 03:02:00,,2020-11-06 10:49:58,ONTIME,Closed,Case Closed. Closed date : 2020-11-06 15:49:58.93 Case Resolved One dog off leash- warning given. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,910 South St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,20,2004,910 South St,2131.0,42.28742986422641,-71.13534973584682,0101000020E6100000FF3EF091A9C851C0825F7580CA244540,Constituent Call,Case Closed. Closed date : 2020-11-06 15:49:58.93 Case Resolved One dog off leash- warning given.  Animal Generic Request
215835,101003503352,2020-11-06 03:10:00,,2020-11-06 09:06:40,ONTIME,Closed,Case Closed. Closed date : 2020-11-06 14:06:40.1 Case Resolved Responded to the above location. I picked up the dog & transported it to the shelter. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,169 Alford St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,0207,169 Alford St,2129.0,42.38983153268296,-71.07055740379347,0101000020E61000002772330384C451C054E9E9FFE5314540,Constituent Call,Case Closed. Closed date : 2020-11-06 14:06:40.1 Case Resolved Responded to the above location. I picked up the dog & transported it to the shelter.  Animal Found
216909,101003504807,2020-11-08 00:44:00,,2020-11-09 05:13:20,ONTIME,Closed,Case Closed. Closed date : 2020-11-09 10:13:20.52 Case Resolved Owner reported that the dog was found. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,3516 Washington St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 11,1108,3516 Washington St,2130.0,42.30564959183138,-71.10802067638862,0101000020E610000061188ECFE9C651C0CC799C861F274540,Constituent Call,Case Closed. Closed date : 2020-11-09 10:13:20.52 Case Resolved Owner reported that the dog was found.  Animal Lost
216946,101003504847,2020-11-08 03:13:00,,2020-11-09 05:00:33,ONTIME,Closed,Case Closed. Closed date : 2020-11-09 10:00:33.617 Case Resolved patrolled the area on 11/8/20  there were 4 leashed dogs  will continue to patrol  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Robert St & South St  Roslindale  MA  ,9,06,5,E5,Roslindale,10,20,2001,INTERSECTION Robert St & South St,,42.28852296151452,-71.13503003138105,0101000020E61000009B300055A4C851C0CBEC0552EE244540,Constituent Call,Case Closed. Closed date : 2020-11-09 10:00:33.617 Case Resolved patrolled the area on 11/8/20  there were 4 leashed dogs  will continue to patrol   Animal Generic Request
217502,101003505524,2020-11-09 03:49:00,,2020-11-09 05:12:32,ONTIME,Closed,Case Closed. Closed date : 2020-11-09 10:12:32.533 Case Resolved The dog belongs to the caller and he no longer wants the dog. He was told to bring the dog to a shelter if he no longer want it.  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,170 Heath St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1006,170 Heath St,2130.0,42.32593958415399,-71.10419062238705,0101000020E6100000F2EC240FABC651C0E4346763B8294540,Constituent Call,Case Closed. Closed date : 2020-11-09 10:12:32.533 Case Resolved The dog belongs to the caller and he no longer wants the dog. He was told to bring the dog to a shelter if he no longer want it.   Animal Found
218212,101003506393,2020-11-09 14:55:00,,2020-11-10 05:53:55,ONTIME,Closed,Case Closed. Closed date : 2020-11-10 10:53:55.493 Case Noted lost dog report on file ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,11 Weldon St  Dorchester  MA  02121,7,10B,7,B2,Roxbury,13,Ward 12,1206,11 Weldon St,2121.0,42.3156395547901,-71.08152059443752,0101000020E6100000D1C327A237C551C0E1927EE066284540,Constituent Call,Case Closed. Closed date : 2020-11-10 10:53:55.493 Case Noted lost dog report on file  Animal Lost
218841,101003507172,2020-11-10 09:13:00,,2020-11-13 09:51:45,ONTIME,Closed,Case Closed. Closed date : 2020-11-13 14:51:45.1 Case Resolved Observed only one dog per person  water available  and no feces. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Perry St & Washington St  Roxbury  MA  ,4,1C,2,D4,South End,4,3,0307,INTERSECTION Perry St & Washington St,,42.34281701542096,-71.06705209520969,0101000020E61000007303DF944AC451C067DF8E6DE12B4540,Constituent Call,Case Closed. Closed date : 2020-11-13 14:51:45.1 Case Resolved Observed only one dog per person  water available  and no feces. MS107  Animal Generic Request
219508,101003508005,2020-11-11 08:04:00,,2020-11-12 06:50:20,ONTIME,Closed,Case Closed. Closed date : 2020-11-12 11:50:20.993 Case Resolved Made contact with the dog owner  who advised me that shes having an issue with this neighbor and the barking complaint is unfounded. Upon arrival  the dog was inside the apartment  barked once and stopped. Warned her to license the dog. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,12 Saint Martin St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,0207,12 Saint Martin St,2129.0,42.38235953117186,-71.06848041608691,0101000020E6100000A0E0AEFB61C451C038D93828F1304540,Constituent Call,Case Closed. Closed date : 2020-11-12 11:50:20.993 Case Resolved Made contact with the dog owner  who advised me that shes having an issue with this neighbor and the barking complaint is unfounded. Upon arrival  the dog was inside the apartment  barked once and stopped. Warned her to license the dog. MS 107   Animal Generic Request
219668,101003508201,2020-11-11 12:02:00,,2020-11-12 05:52:43,ONTIME,Closed,Case Closed. Closed date : 2020-11-12 10:52:43.113 Case Resolved Alexis Trzcinski 10:35 AM (16 minutes ago) to Mayor  Chayla  Stephen  Leon  Pat  Tanicia  Daniel  Anthony  Maryanne  Walter  Patricia  Bradley  Brittany  Michael  lauren.lopes  The owner was spoken to and reminded that all three dogs must be muzzled when on public property. The owner stated that the dogs are always muzzled when on their walks and that the dogs are only unmuzzled in their pens  or in the home. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,37 Lawrence Ave  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,37 Lawrence Ave,2121.0,42.312459550331816,-71.07815059384895,0101000020E6100000A12F596B00C551C0BFFFAEACFE274540,Constituent Call,Case Closed. Closed date : 2020-11-12 10:52:43.113 Case Resolved Alexis Trzcinski 10:35 AM (16 minutes ago) to Mayor  Chayla  Stephen  Leon  Pat  Tanicia  Daniel  Anthony  Maryanne  Walter  Patricia  Bradley  Brittany  Michael  lauren.lopes  The owner was spoken to and reminded that all three dogs must be muzzled when on public property. The owner stated that the dogs are always muzzled when on their walks and that the dogs are only unmuzzled in their pens  or in the home.  Animal Generic Request
219700,101003508249,2020-11-11 13:39:00,,2020-11-13 10:31:54,ONTIME,Closed,Case Closed. Closed date : 2020-11-13 15:31:54.93 Case Resolved No dog was heard while on scene  posted notice. MS 107 ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Denton Ter  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 18,1810,15 Denton Ter,2131.0,42.28022963108791,-71.13342079055285,0101000020E6100000FB015BF789C851C044728690DE234540,Constituent Call,Case Closed. Closed date : 2020-11-13 15:31:54.93 Case Resolved No dog was heard while on scene  posted notice. MS 107  Animal Noise Disturbances
220591,101003509424,2020-11-13 03:32:00,,2020-11-13 10:10:00,ONTIME,Closed,Case Closed. Closed date : 2020-11-13 15:10:00.823 Case Resolved  Anthony Fabiano <anthony.fabiano@boston.gov> 9:56 AM (5 hours ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  AF Responded to the above location. I picked up the dog and transported it to the shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2020-11-13 15:10:00.823 Case Resolved  Anthony Fabiano <anthony.fabiano@boston.gov> 9:56 AM (5 hours ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  AF Responded to the above location. I picked up the dog and transported it to the shelter   Animal Generic Request
221010,101003509941,2020-11-13 11:55:00,,2020-11-17 05:12:15,ONTIME,Closed,Case Closed. Closed date : 2020-11-17 10:12:15.43 Case Resolved  Michael Stern <michael.stern@boston.gov> 9:18 AM (52 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Dog had food  water  and shelter and appeared to be in adequate condition. Warned owners to license  dog. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,11 Harwood St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1412,11 Harwood St,2124.0,42.28606956558283,-71.08693067264998,0101000020E61000004303AB4590C551C0934772ED9D244540,Constituent Call,Case Closed. Closed date : 2020-11-17 10:12:15.43 Case Resolved  Michael Stern <michael.stern@boston.gov> 9:18 AM (52 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Dog had food  water  and shelter and appeared to be in adequate condition. Warned owners to license  dog. MS107  Animal Generic Request
